./data/frame0.jpg,0
./data/frame1.jpg,0
./data/frame2.jpg,0
./data/frame3.jpg,0
./data/frame4.jpg,0
./data/frame5.jpg,0
./data/frame6.jpg,0
./data/frame7.jpg,0
./data/frame8.jpg,0
./data/frame9.jpg,0
./data/frame10.jpg,0
./data/frame11.jpg,0
./data/frame12.jpg,0
./data/frame13.jpg,0
./data/frame14.jpg,0
./data/frame15.jpg,0
./data/frame16.jpg,0
./data/frame17.jpg,0
./data/frame18.jpg,0
./data/frame19.jpg,0
./data/frame20.jpg,0
./data/frame21.jpg,0
./data/frame22.jpg,0
./data/frame23.jpg,0
./data/frame24.jpg,0
./data/frame25.jpg,0
./data/frame26.jpg,0
./data/frame27.jpg,0
./data/frame28.jpg,0
./data/frame29.jpg,0
./data/frame30.jpg,0
./data/frame31.jpg,0
./data/frame32.jpg,0
./data/frame33.jpg,0
./data/frame34.jpg,0
./data/frame35.jpg,0
./data/frame36.jpg,0
./data/frame37.jpg,0
./data/frame38.jpg,0
./data/frame39.jpg,0
./data/frame40.jpg,0
./data/frame41.jpg,0
./data/frame42.jpg,0
./data/frame43.jpg,0
./data/frame44.jpg,0
./data/frame45.jpg,0
./data/frame127.jpg,0.5
./data/frame128.jpg,0.5
./data/frame129.jpg,0.5
./data/frame130.jpg,0.5
./data/frame131.jpg,0.5
./data/frame132.jpg,0.5
./data/frame133.jpg,0.5
./data/frame134.jpg,0.5
./data/frame135.jpg,0.5
./data/frame136.jpg,0.5
./data/frame137.jpg,0.5
./data/frame138.jpg,0.5
./data/frame139.jpg,0.5
./data/frame140.jpg,0.5
./data/frame141.jpg,0.5
./data/frame142.jpg,0.5
./data/frame143.jpg,0.5
./data/frame144.jpg,0.5
./data/frame145.jpg,0.5
./data/frame146.jpg,0.5
./data/frame147.jpg,0.5
./data/frame148.jpg,0.5
./data/frame149.jpg,0.5
./data/frame150.jpg,0.5
./data/frame151.jpg,0.5
./data/frame152.jpg,0.5
./data/frame153.jpg,0.5
./data/frame154.jpg,0.5
./data/frame155.jpg,0.25
./data/frame156.jpg,0.25
./data/frame157.jpg,0.0
./data/frame158.jpg,0.0
./data/frame159.jpg,-0.25
./data/frame160.jpg,-0.25
./data/frame161.jpg,-0.5
./data/frame162.jpg,-0.5
./data/frame163.jpg,-0.75
./data/frame164.jpg,-0.75
./data/frame165.jpg,-1
./data/frame166.jpg,-1
./data/frame167.jpg,-1
./data/frame168.jpg,-1
./data/frame169.jpg,-1
./data/frame170.jpg,-1
./data/frame171.jpg,-1
./data/frame172.jpg,-1
./data/frame173.jpg,-1
./data/frame174.jpg,-1
./data/frame175.jpg,-1
./data/frame176.jpg,-1
./data/frame177.jpg,-1
./data/frame178.jpg,-1
./data/frame179.jpg,-1
./data/frame180.jpg,-1
./data/frame181.jpg,-1
./data/frame182.jpg,-1
./data/frame183.jpg,-1
./data/frame184.jpg,-1
./data/frame185.jpg,-1
./data/frame186.jpg,-1
./data/frame187.jpg,-1
./data/frame188.jpg,-1
./data/frame189.jpg,-1
./data/frame190.jpg,-1
./data/frame191.jpg,-1
./data/frame192.jpg,-1
./data/frame193.jpg,-1
./data/frame194.jpg,-1
./data/frame195.jpg,-1
./data/frame196.jpg,-1
./data/frame237.jpg,-0.75
./data/frame238.jpg,-0.75
./data/frame239.jpg,-0.75
./data/frame240.jpg,-0.75
